ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-001258,2023-02-27,2023-05-07,0.8,Débito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,Francia,No,Fraude amistoso,0.80 €,Comercio_828,CBK GANADO,0.80 €,0.00 €,0.00 €,ARN00001258,Hecho,2023-02-27,410.17,México
C-001258,2023-02-27,2023-05-06,955.26,Débito,Operación,Reembolso no procesado,Electrónica,Ganada,Francia,No,Fraude amistoso,955.26 €,Comercio_828,CBK GANADO,955.26 €,0.00 €,0.00 €,ARN00001258,Hecho,2023-02-27,410.17,México
C-001259,2023-02-28,2023-05-11,698.34,Débito,Operación,Producto defectuoso,Comida y bebidas,Perdida,Canadá,No,Phishing,698.34 €,Comercio_1747,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,698.34 €,ARN00001259,Hecho,2023-02-28,680.89,Australia
C-001260,2023-03-01,2023-05-06,929.81,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,929.81 €,Comercio_1858,DEVOLUCIÓN COMERCIO,0.00 €,929.81 €,0.00 €,ARN00001260,Hecho,2023-03-01,830.96,India
C-001261,2023-03-02,2023-05-01,377.84,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Australia,No,Uso no autorizado,377.84 €,Comercio_775,DEVOLUCIÓN COMERCIO,0.00 €,377.84 €,0.00 €,ARN00001261,Hecho,2023-03-02,127.47,Estados Unidos
C-001262,2023-03-03,2023-05-28,375.91,Débito,Operación,Fraude sospechado,Salud y belleza,Ganada,México,Sí,Robo de tarjeta,375.91 €,Comercio_1544,PRE-ARBITRAJE GANADO,375.91 €,0.00 €,0.00 €,ARN00001262,Hecho,2023-03-03,684.75,Alemania
C-001262,2023-03-03,2023-05-12,1.3,Débito,Cambio de divisa,Fraude sospechado,Salud y belleza,Ganada,México,Sí,Robo de tarjeta,1.30 €,Comercio_1544,PRE-ARBITRAJE GANADO,1.30 €,0.00 €,0.00 €,ARN00001262,Hecho,2023-03-03,684.75,Alemania
C-001263,2023-03-04,2023-05-09,1.25,Débito,Cambio de divisa,Duplicación de cargos,Comida y bebidas,Ganada,Canadá,No,Fraude amistoso,1.25 €,Comercio_1317,CBK GANADO,1.25 €,0.00 €,0.00 €,ARN00001263,Pendiente,Pendiente,0.0,Canadá
C-001263,2023-03-04,2023-05-24,286.89,Débito,Operación,Duplicación de cargos,Comida y bebidas,Ganada,Canadá,No,Fraude amistoso,286.89 €,Comercio_1317,CBK GANADO,286.89 €,0.00 €,0.00 €,ARN00001263,Pendiente,Pendiente,0.0,Canadá
C-001264,2023-03-05,2023-05-09,1.07,Débito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Perdida,Alemania,Sí,Phishing,1.07 €,Comercio_1265,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.07 €,ARN00001264,Hecho,2023-03-05,98.57,Canadá
C-001264,2023-03-05,2023-05-25,741.58,Débito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Alemania,Sí,Phishing,741.58 €,Comercio_1265,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,741.58 €,ARN00001264,Hecho,2023-03-05,98.57,Canadá
C-001265,2023-03-06,2023-05-23,58.06,Crédito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Australia,No,Phishing,58.06 €,Comercio_19,CBK GANADO,58.06 €,0.00 €,0.00 €,ARN00001265,Pendiente,Pendiente,0.0,Alemania
C-001266,2023-03-07,2023-05-24,568.6,Débito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,México,Sí,Fraude de identidad,568.60 €,Comercio_1855,DEVOLUCIÓN COMERCIO,0.00 €,568.60 €,0.00 €,ARN00001266,Pendiente,Pendiente,0.0,India
C-001267,2023-03-08,2023-06-01,798.02,Crédito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,India,Sí,Fraude de identidad,798.02 €,Comercio_814,PRE-ARBITRAJE GANADO,798.02 €,0.00 €,0.00 €,ARN00001267,Hecho,2023-03-08,245.5,México
C-001267,2023-03-08,2023-05-25,1.42,Crédito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Ganada,India,Sí,Fraude de identidad,1.42 €,Comercio_814,PRE-ARBITRAJE GANADO,1.42 €,0.00 €,0.00 €,ARN00001267,Hecho,2023-03-08,245.5,México
C-001268,2023-03-09,2023-05-21,56.54,Débito,Operación,Duplicación de cargos,Salud y belleza,Ganada,Australia,No,Fraude amistoso,56.54 €,Comercio_782,DEVOLUCIÓN COMERCIO,0.00 €,56.54 €,0.00 €,ARN00001268,Pendiente,Pendiente,0.0,Estados Unidos
C-001269,2023-03-10,2023-06-01,10.67,Crédito,Operación,Producto no recibido,Comida y bebidas,Ganada,Francia,No,Fraude amistoso,10.67 €,Comercio_255,DEVOLUCIÓN COMERCIO,0.00 €,10.67 €,0.00 €,ARN00001269,Hecho,2023-03-10,212.3,Canadá
C-001270,2023-03-11,2023-06-06,114.73,Crédito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Reino Unido,Sí,Robo de tarjeta,114.73 €,Comercio_1376,PRE-ARBITRAJE GANADO,114.73 €,0.00 €,0.00 €,ARN00001270,Hecho,2023-03-11,367.88,India
C-001271,2023-03-12,2023-05-26,981.55,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,Australia,Sí,Phishing,981.55 €,Comercio_1494,PRE-ARBITRAJE GANADO,981.55 €,0.00 €,0.00 €,ARN00001271,Pendiente,Pendiente,0.0,India
C-001272,2023-03-13,2023-05-25,671.71,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Perdida,México,Sí,Robo de tarjeta,671.71 €,Comercio_1021,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,671.71 €,ARN00001272,Pendiente,Pendiente,0.0,Alemania
C-001273,2023-03-14,2023-05-19,1.27,Débito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Ganada,Reino Unido,No,Fraude de identidad,1.27 €,Comercio_908,CBK GANADO,1.27 €,0.00 €,0.00 €,ARN00001273,Hecho,2023-03-14,727.69,Canadá
C-001273,2023-03-14,2023-05-15,210.16,Débito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,Reino Unido,No,Fraude de identidad,210.16 €,Comercio_908,CBK GANADO,210.16 €,0.00 €,0.00 €,ARN00001273,Hecho,2023-03-14,727.69,Canadá
C-001274,2023-03-15,2023-06-01,504.32,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Reino Unido,Sí,Fraude amistoso,504.32 €,Comercio_1993,CBK GANADO,504.32 €,0.00 €,0.00 €,ARN00001274,Hecho,2023-03-15,363.51,Alemania
C-001274,2023-03-15,2023-05-21,1.39,Crédito,Cambio de divisa,Fraude sospechado,Comida y bebidas,Ganada,Reino Unido,Sí,Fraude amistoso,1.39 €,Comercio_1993,CBK GANADO,1.39 €,0.00 €,0.00 €,ARN00001274,Hecho,2023-03-15,363.51,Alemania
C-001275,2023-03-16,2023-05-16,1.24,Débito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Francia,No,Fraude amistoso,1.24 €,Comercio_315,DEVOLUCIÓN COMERCIO,0.00 €,1.24 €,0.00 €,ARN00001275,Hecho,2023-03-16,957.79,Australia
C-001275,2023-03-16,2023-05-22,344.6,Débito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Francia,No,Fraude amistoso,344.60 €,Comercio_315,DEVOLUCIÓN COMERCIO,0.00 €,344.60 €,0.00 €,ARN00001275,Hecho,2023-03-16,957.79,Australia
C-001276,2023-03-17,2023-06-05,1.12,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Perdida,Francia,No,Phishing,1.12 €,Comercio_562,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.12 €,ARN00001276,Pendiente,Pendiente,0.0,México
C-001276,2023-03-17,2023-05-24,451.07,Débito,Operación,Producto defectuoso,Hogar y jardín,Perdida,Francia,No,Phishing,451.07 €,Comercio_562,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,451.07 €,ARN00001276,Pendiente,Pendiente,0.0,México
C-001277,2023-03-18,2023-05-21,322.81,Débito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,Francia,Sí,Phishing,322.81 €,Comercio_775,DEVOLUCIÓN COMERCIO,0.00 €,322.81 €,0.00 €,ARN00001277,Pendiente,Pendiente,0.0,Estados Unidos
C-001278,2023-03-19,2023-05-23,452.7,Débito,Operación,Producto defectuoso,Electrónica,Ganada,México,Sí,Fraude de identidad,452.70 €,Comercio_1104,CBK GANADO,452.70 €,0.00 €,0.00 €,ARN00001278,Pendiente,Pendiente,0.0,Estados Unidos
C-001278,2023-03-19,2023-05-23,0.82,Débito,Cambio de divisa,Producto defectuoso,Electrónica,Ganada,México,Sí,Fraude de identidad,0.82 €,Comercio_1104,CBK GANADO,0.82 €,0.00 €,0.00 €,ARN00001278,Pendiente,Pendiente,0.0,Estados Unidos
C-001279,2023-03-20,2023-06-04,712.15,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Phishing,712.15 €,Comercio_109,PRE-ARBITRAJE GANADO,712.15 €,0.00 €,0.00 €,ARN00001279,Hecho,2023-03-20,875.94,Canadá
C-001280,2023-03-21,2023-06-11,0.91,Débito,Cambio de divisa,Producto defectuoso,Electrónica,Ganada,México,No,Uso no autorizado,0.91 €,Comercio_886,CBK GANADO,0.91 €,0.00 €,0.00 €,ARN00001280,Pendiente,Pendiente,0.0,India
C-001280,2023-03-21,2023-06-08,964.68,Débito,Operación,Producto defectuoso,Electrónica,Ganada,México,No,Uso no autorizado,964.68 €,Comercio_886,CBK GANADO,964.68 €,0.00 €,0.00 €,ARN00001280,Pendiente,Pendiente,0.0,India
C-001281,2023-03-22,2023-06-19,86.78,Débito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Alemania,Sí,Fraude de identidad,86.78 €,Comercio_191,CBK GANADO,86.78 €,0.00 €,0.00 €,ARN00001281,Pendiente,Pendiente,0.0,México
C-001282,2023-03-23,2023-06-16,0.87,Débito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Perdida,Canadá,No,Robo de tarjeta,0.87 €,Comercio_84,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.87 €,ARN00001282,Pendiente,Pendiente,0.0,México
C-001282,2023-03-23,2023-05-22,353.77,Débito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Canadá,No,Robo de tarjeta,353.77 €,Comercio_84,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,353.77 €,ARN00001282,Pendiente,Pendiente,0.0,México
C-001283,2023-03-24,2023-06-20,856.0,Débito,Operación,Transacción no autorizada,Salud y belleza,Perdida,Estados Unidos,Sí,Fraude de identidad,856.00 €,Comercio_1054,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,856.00 €,ARN00001283,Pendiente,Pendiente,0.0,India
C-001284,2023-03-25,2023-06-10,1.38,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,Canadá,Sí,Uso no autorizado,1.38 €,Comercio_437,PRE-ARBITRAJE GANADO,1.38 €,0.00 €,0.00 €,ARN00001284,Hecho,2023-03-25,462.91,Alemania
C-001284,2023-03-25,2023-06-07,591.99,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,Canadá,Sí,Uso no autorizado,591.99 €,Comercio_437,PRE-ARBITRAJE GANADO,591.99 €,0.00 €,0.00 €,ARN00001284,Hecho,2023-03-25,462.91,Alemania
C-001285,2023-03-26,2023-06-14,1.48,Débito,Cambio de divisa,Fraude sospechado,Comida y bebidas,Ganada,India,Sí,Uso no autorizado,1.48 €,Comercio_322,PRE-ARBITRAJE GANADO,1.48 €,0.00 €,0.00 €,ARN00001285,Hecho,2023-03-26,244.77,Australia
C-001285,2023-03-26,2023-06-24,812.28,Débito,Operación,Fraude sospechado,Comida y bebidas,Ganada,India,Sí,Uso no autorizado,812.28 €,Comercio_322,PRE-ARBITRAJE GANADO,812.28 €,0.00 €,0.00 €,ARN00001285,Hecho,2023-03-26,244.77,Australia
C-001286,2023-03-27,2023-06-05,507.13,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,México,Sí,Phishing,507.13 €,Comercio_687,PRE-ARBITRAJE GANADO,507.13 €,0.00 €,0.00 €,ARN00001286,Pendiente,Pendiente,0.0,India
C-001286,2023-03-27,2023-05-28,0.87,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,México,Sí,Phishing,0.87 €,Comercio_687,PRE-ARBITRAJE GANADO,0.87 €,0.00 €,0.00 €,ARN00001286,Pendiente,Pendiente,0.0,India
C-001287,2023-03-28,2023-06-16,417.02,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Francia,No,Fraude amistoso,417.02 €,Comercio_11,CBK GANADO,417.02 €,0.00 €,0.00 €,ARN00001287,Hecho,2023-03-28,381.89,Alemania
C-001288,2023-03-29,2023-06-06,61.52,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Alemania,Sí,Fraude de identidad,61.52 €,Comercio_1982,DEVOLUCIÓN COMERCIO,0.00 €,61.52 €,0.00 €,ARN00001288,Pendiente,Pendiente,0.0,Australia
C-001289,2023-03-30,2023-06-27,1.45,Crédito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,México,No,Fraude amistoso,1.45 €,Comercio_1798,CBK GANADO,1.45 €,0.00 €,0.00 €,ARN00001289,Hecho,2023-03-30,124.84,India
C-001289,2023-03-30,2023-06-13,955.51,Crédito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,México,No,Fraude amistoso,955.51 €,Comercio_1798,CBK GANADO,955.51 €,0.00 €,0.00 €,ARN00001289,Hecho,2023-03-30,124.84,India
C-001290,2023-03-31,2023-06-17,158.06,Débito,Operación,Transacción no autorizada,Salud y belleza,Ganada,México,Sí,Phishing,158.06 €,Comercio_1444,PRE-ARBITRAJE GANADO,158.06 €,0.00 €,0.00 €,ARN00001290,Pendiente,Pendiente,0.0,Alemania
C-001291,2023-04-01,2023-06-29,321.17,Crédito,Operación,Producto defectuoso,Ropa y accesorios,Ganada,México,Sí,Fraude de identidad,321.17 €,Comercio_1243,PRE-ARBITRAJE GANADO,321.17 €,0.00 €,0.00 €,ARN00001291,Hecho,2023-04-01,274.24,Australia
C-001292,2023-04-02,2023-06-23,751.53,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,India,No,Phishing,751.53 €,Comercio_308,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,751.53 €,ARN00001292,Pendiente,Pendiente,0.0,India
C-001293,2023-04-03,2023-06-17,83.4,Crédito,Operación,Transacción no autorizada,Salud y belleza,Ganada,Reino Unido,Sí,Fraude amistoso,83.40 €,Comercio_487,DEVOLUCIÓN COMERCIO,0.00 €,83.40 €,0.00 €,ARN00001293,Hecho,2023-04-03,956.06,Alemania
C-001294,2023-04-04,2023-06-18,778.26,Crédito,Operación,Producto defectuoso,Electrónica,Ganada,India,No,Phishing,778.26 €,Comercio_1308,PRE-ARBITRAJE GANADO,778.26 €,0.00 €,0.00 €,ARN00001294,Hecho,2023-04-04,899.42,Estados Unidos
C-001295,2023-04-05,2023-06-08,907.16,Crédito,Operación,Fraude sospechado,Entretenimiento,Perdida,Canadá,No,Robo de tarjeta,907.16 €,Comercio_738,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,907.16 €,ARN00001295,Pendiente,Pendiente,0.0,Alemania
C-001296,2023-04-06,2023-06-26,0.86,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Ganada,Francia,No,Phishing,0.86 €,Comercio_1200,DEVOLUCIÓN COMERCIO,0.00 €,0.86 €,0.00 €,ARN00001296,Hecho,2023-04-06,853.62,México
C-001296,2023-04-06,2023-06-14,808.92,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Francia,No,Phishing,808.92 €,Comercio_1200,DEVOLUCIÓN COMERCIO,0.00 €,808.92 €,0.00 €,ARN00001296,Hecho,2023-04-06,853.62,México
C-001297,2023-04-07,2023-06-30,828.47,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Reino Unido,No,Robo de tarjeta,828.47 €,Comercio_934,DEVOLUCIÓN COMERCIO,0.00 €,828.47 €,0.00 €,ARN00001297,Hecho,2023-04-07,17.34,Canadá
C-001298,2023-04-08,2023-06-17,161.77,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,No,Fraude de identidad,161.77 €,Comercio_1,PRE-ARBITRAJE GANADO,161.77 €,0.00 €,0.00 €,ARN00001298,Pendiente,Pendiente,0.0,Australia
C-001298,2023-04-08,2023-07-07,0.85,Crédito,Cambio de divisa,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,No,Fraude de identidad,0.85 €,Comercio_1,PRE-ARBITRAJE GANADO,0.85 €,0.00 €,0.00 €,ARN00001298,Pendiente,Pendiente,0.0,Australia
C-001299,2023-04-09,2023-06-08,39.28,Crédito,Operación,Duplicación de cargos,Comida y bebidas,Ganada,México,Sí,Uso no autorizado,39.28 €,Comercio_718,CBK GANADO,39.28 €,0.00 €,0.00 €,ARN00001299,Hecho,2023-04-09,145.5,Australia
C-001300,2023-04-10,2023-06-22,1.19,Débito,Cambio de divisa,Reembolso no procesado,Comida y bebidas,Perdida,Francia,No,Fraude de identidad,1.19 €,Comercio_1473,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.19 €,ARN00001300,Pendiente,Pendiente,0.0,Alemania
C-001300,2023-04-10,2023-06-30,966.78,Débito,Operación,Reembolso no procesado,Comida y bebidas,Perdida,Francia,No,Fraude de identidad,966.78 €,Comercio_1473,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,966.78 €,ARN00001300,Pendiente,Pendiente,0.0,Alemania
C-001301,2023-04-11,2023-06-22,486.77,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,486.77 €,Comercio_1422,CBK GANADO,486.77 €,0.00 €,0.00 €,ARN00001301,Pendiente,Pendiente,0.0,Canadá
C-001301,2023-04-11,2023-06-16,1.01,Crédito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,1.01 €,Comercio_1422,CBK GANADO,1.01 €,0.00 €,0.00 €,ARN00001301,Pendiente,Pendiente,0.0,Canadá
C-001302,2023-04-12,2023-06-23,27.4,Débito,Operación,Producto no recibido,Comida y bebidas,Perdida,Francia,Sí,Robo de tarjeta,27.40 €,Comercio_162,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,27.40 €,ARN00001302,Hecho,2023-04-12,0.3,Estados Unidos
C-001302,2023-04-12,2023-07-11,1.46,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Perdida,Francia,Sí,Robo de tarjeta,1.46 €,Comercio_162,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.46 €,ARN00001302,Hecho,2023-04-12,0.3,Estados Unidos
C-001303,2023-04-13,2023-07-01,1.27,Débito,Cambio de divisa,Producto defectuoso,Salud y belleza,Perdida,Australia,Sí,Robo de tarjeta,1.27 €,Comercio_1540,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.27 €,ARN00001303,Hecho,2023-04-13,47.72,India
C-001303,2023-04-13,2023-06-23,293.01,Débito,Operación,Producto defectuoso,Salud y belleza,Perdida,Australia,Sí,Robo de tarjeta,293.01 €,Comercio_1540,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,293.01 €,ARN00001303,Hecho,2023-04-13,47.72,India
C-001304,2023-04-14,2023-06-13,55.44,Crédito,Operación,Reembolso no procesado,Salud y belleza,Ganada,Reino Unido,Sí,Robo de tarjeta,55.44 €,Comercio_1644,CBK GANADO,55.44 €,0.00 €,0.00 €,ARN00001304,Pendiente,Pendiente,0.0,India
C-001305,2023-04-15,2023-07-02,232.67,Débito,Operación,Reembolso no procesado,Electrónica,Perdida,México,Sí,Fraude amistoso,232.67 €,Comercio_1226,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,232.67 €,ARN00001305,Pendiente,Pendiente,0.0,Canadá
C-001306,2023-04-16,2023-06-24,437.31,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Australia,No,Uso no autorizado,437.31 €,Comercio_499,CBK GANADO,437.31 €,0.00 €,0.00 €,ARN00001306,Pendiente,Pendiente,0.0,México
C-001307,2023-04-17,2023-06-24,966.91,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Perdida,India,Sí,Phishing,966.91 €,Comercio_1000,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,966.91 €,ARN00001307,Hecho,2023-04-17,337.35,India
C-001308,2023-04-18,2023-07-06,910.06,Débito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,Estados Unidos,Sí,Robo de tarjeta,910.06 €,Comercio_798,CBK GANADO,910.06 €,0.00 €,0.00 €,ARN00001308,Hecho,2023-04-18,432.31,Alemania
C-001308,2023-04-18,2023-06-28,1.34,Débito,Cambio de divisa,Fraude sospechado,Ropa y accesorios,Ganada,Estados Unidos,Sí,Robo de tarjeta,1.34 €,Comercio_798,CBK GANADO,1.34 €,0.00 €,0.00 €,ARN00001308,Hecho,2023-04-18,432.31,Alemania
C-001309,2023-04-19,2023-06-22,503.31,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Fraude de identidad,503.31 €,Comercio_1790,DEVOLUCIÓN COMERCIO,0.00 €,503.31 €,0.00 €,ARN00001309,Pendiente,Pendiente,0.0,Alemania
C-001310,2023-04-20,2023-07-16,48.98,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Reino Unido,No,Uso no autorizado,48.98 €,Comercio_889,DEVOLUCIÓN COMERCIO,0.00 €,48.98 €,0.00 €,ARN00001310,Hecho,2023-04-20,110.81,India
C-001310,2023-04-20,2023-07-05,0.81,Débito,Cambio de divisa,Producto no recibido,Hogar y jardín,Ganada,Reino Unido,No,Uso no autorizado,0.81 €,Comercio_889,DEVOLUCIÓN COMERCIO,0.00 €,0.81 €,0.00 €,ARN00001310,Hecho,2023-04-20,110.81,India
C-001311,2023-04-21,2023-07-14,174.78,Débito,Operación,Transacción no autorizada,Electrónica,Ganada,Reino Unido,No,Fraude amistoso,174.78 €,Comercio_1772,PRE-ARBITRAJE GANADO,174.78 €,0.00 €,0.00 €,ARN00001311,Hecho,2023-04-21,474.39,Australia
C-001311,2023-04-21,2023-06-25,0.94,Débito,Cambio de divisa,Transacción no autorizada,Electrónica,Ganada,Reino Unido,No,Fraude amistoso,0.94 €,Comercio_1772,PRE-ARBITRAJE GANADO,0.94 €,0.00 €,0.00 €,ARN00001311,Hecho,2023-04-21,474.39,Australia
C-001312,2023-04-22,2023-07-18,264.53,Crédito,Operación,Producto no recibido,Electrónica,Perdida,Estados Unidos,No,Fraude amistoso,264.53 €,Comercio_1890,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,264.53 €,ARN00001312,Hecho,2023-04-22,73.27,Alemania
C-001313,2023-04-23,2023-06-24,1.35,Débito,Cambio de divisa,Producto no recibido,Hogar y jardín,Ganada,Australia,No,Fraude amistoso,1.35 €,Comercio_211,CBK GANADO,1.35 €,0.00 €,0.00 €,ARN00001313,Hecho,2023-04-23,936.34,India
C-001313,2023-04-23,2023-07-10,174.29,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Australia,No,Fraude amistoso,174.29 €,Comercio_211,CBK GANADO,174.29 €,0.00 €,0.00 €,ARN00001313,Hecho,2023-04-23,936.34,India
C-001314,2023-04-24,2023-07-20,302.56,Crédito,Operación,Fraude sospechado,Salud y belleza,Perdida,Francia,Sí,Robo de tarjeta,302.56 €,Comercio_784,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,302.56 €,ARN00001314,Pendiente,Pendiente,0.0,Alemania
C-001315,2023-04-25,2023-07-11,1.16,Crédito,Cambio de divisa,Reembolso no procesado,Comida y bebidas,Ganada,India,No,Uso no autorizado,1.16 €,Comercio_1411,CBK GANADO,1.16 €,0.00 €,0.00 €,ARN00001315,Hecho,2023-04-25,441.9,India
C-001315,2023-04-25,2023-07-20,612.73,Crédito,Operación,Reembolso no procesado,Comida y bebidas,Ganada,India,No,Uso no autorizado,612.73 €,Comercio_1411,CBK GANADO,612.73 €,0.00 €,0.00 €,ARN00001315,Hecho,2023-04-25,441.9,India
C-001316,2023-04-26,2023-07-10,504.22,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Alemania,Sí,Phishing,504.22 €,Comercio_217,CBK GANADO,504.22 €,0.00 €,0.00 €,ARN00001316,Pendiente,Pendiente,0.0,México
C-001316,2023-04-26,2023-07-16,1.27,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,Alemania,Sí,Phishing,1.27 €,Comercio_217,CBK GANADO,1.27 €,0.00 €,0.00 €,ARN00001316,Pendiente,Pendiente,0.0,México
C-001317,2023-04-27,2023-07-03,398.24,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,México,No,Robo de tarjeta,398.24 €,Comercio_853,CBK GANADO,398.24 €,0.00 €,0.00 €,ARN00001317,Pendiente,Pendiente,0.0,Alemania
